year,state,county_name,poverty,median_income
2004,WV,Marshall County,13378,34855
2004,WV,Mason County,1769,38260
2004,WV,Mercer County,1442,46383
2004,WV,Mineral County,84,39725
2004,WV,Mingo County,6933,24555
2004,WV,Monongalia County,12215,34342
2004,WV,Monroe County,4366,30228
2004,WV,Morgan County,15741,40978
2004,WV,Nicholas County,1059,33142
2004,WV,Ohio County,447,43448
2004,WV,Pendleton County,2049,39295
2004,WV,Pleasants County,882,37859
2004,WV,Pocahontas County,824,37670
2004,WV,Preston County,4721,32343
2004,WV,Putnam County,12544,30098
2004,WV,Raleigh County,13569,31793
2004,WV,Randolph County,3575,30973
2004,WV,Ritchie County,1631,31510
2004,WV,Roane County,7714,38172
2004,WV,Summers County,2789,24114
2004,WV,Taylor County,2872,31784
2004,WV,Tucker County,994,31209
2004,WV,Tyler County,3438,30933
2004,WV,Upshur County,5863,34690
2004,WV,Wayne County,4636,33566
2004,WV,Webster County,416,29131
2004,WV,Wetzel County,2834,33491
2004,WV,Wirt County,1008,32049
2004,WV,Wood County,9308,46191
2004,WV,Wyoming County,3823,41747
2004,WI,Wisconsin,590365,46142
2004,WI,Adams County,42902,50229
2004,WI,Ashland County,5053,41074
2004,WI,Barron County,5058,39789
2004,WI,Bayfield County,1654,37899
2004,WI,Brown County,602,37744
2004,WI,Buffalo County,4369,41036
2004,WI,Burnett County,1801,38113
2004,WI,Calumet County,2500,60404
2004,WI,Chippewa County,4900,34378
2004,WI,Clark County,3600,30681
2004,WI,Columbia County,4685,30193
2004,WI,Crawford County,8244,36527
2004,WI,Dane County,43680,53945
2004,WI,Dodge County,3456,28310
2004,WI,Door County,2286,43457
2004,WI,Douglas County,9237,94658
2004,WI,Dunn County,398,34299
2004,WI,Eau Claire County,10512,41509
2004,WI,Florence County,22975,35835
2004,WI,Fond du Lac County,7950,49451
2004,WI,Forest County,707,29217
2004,WI,Grant County,1902,40777
2004,WI,Green County,2097,27825
2004,WI,Green Lake County,1661,42511
2004,WI,Iowa County,1084,46995
2004,WI,Iron County,1524,31507
2004,WI,Jackson County,8161,33733
2004,WI,Jefferson County,99413,38520
2004,WI,Juneau County,2950,37287
2004,WI,Kenosha County,17231,50113
2004,WI,Kewaunee County,1492,47708
2004,WI,La Crosse County,12412,42202
2004,WI,Lafayette County,1753,25966
2004,WI,Langlade County,2484,36710
2004,WI,Lincoln County,2472,30087
2004,WI,Manitowoc County,6637,47081
2004,WI,Marathon County,11244,50136
2004,WI,Marinette County,4447,39569
2004,WI,Marquette County,7384,38419
2004,WI,Menominee County,2918,35858
2004,WI,Milwaukee County,182595,39481
2004,WI,Monroe County,4366,30228
2004,WI,Oconto County,3248,45592
2004,WI,Oneida County,438,36834
2004,WI,Outagamie County,11834,54743
2004,WI,Ozaukee County,3816,69174
2004,WI,Pepin County,690,42562
2004,WI,Pierce County,2870,32533
2004,WI,Polk County,3684,27143
2004,WI,Portage County,14406,45795
2004,WI,Price County,1593,39348
2004,WI,Racine County,21829,50573
2004,WI,Richland County,1938,34738
2004,WI,Rock County,706,42035
2004,WI,Rusk County,6867,35343
2004,WI,St. Croix County,3930,64084
2004,WI,Sauk County,4795,46556
2004,WI,Sawyer County,2160,36521
2004,WI,Shawano County,3928,41520
2004,WI,Sheboygan County,8821,51189
2004,WI,Taylor County,2872,31784
2004,WI,Trempealeau County,2590,42203
2004,WI,Vernon County,3212,31583
2004,WI,Vilas County,2047,37152
2004,WI,Walworth County,856,30790
2004,WI,Washburn County,1872,37145
2004,WI,Washington County,3214,32147
2004,WI,Waukesha County,18200,69154
2004,WI,Waupaca County,4432,45046
2004,WI,Waushara County,2709,39144
2004,WI,Winnebago County,36226,43942
2004,WI,Wood County,9308,46191
2004,WY,Wyoming,51301,43785
2004,WY,Albany County,30753,45870
2004,WY,Big Horn County,3013,29593
2004,WY,Campbell County,9321,44639
2004,WY,Carbon County,1002,36340
2004,WY,Converse County,1242,46883
2004,WY,Crook County,2743,37981
2004,WY,Fremont County,5485,35129
2004,WY,Goshen County,1656,34365
2004,WY,Hot Springs County,461,34477
2004,WY,Johnson County,3857,30192
2004,WY,Laramie County,8323,45684
2004,WY,Lincoln County,2472,30087
2004,WY,Natrona County,7594,42926
2004,WY,Niobrara County,284,34253
2004,WY,Park County,1269,52684
2004,WY,Platte County,4681,61030
2004,WY,Sheridan County,267,35364
2004,WY,Sublette County,473,53450
2004,WY,Sweetwater County,3028,54700
2004,WY,Teton County,671,45993
2004,WY,Uinta County,1922,50184
2004,WY,Washakie County,837,41900
2004,WY,Weston County,630,40762
2008,US,United States,39108422,52029
2008,AL,Alabama,721875,42586
2008,AL,Autauga County,5366,51622
2008,AL,Baldwin County,17110,51957
2008,AL,Barbour County,6399,30896
2008,AL,Bibb County,3753,41076
2008,AL,Blount County,7461,46086
2008,AL,Bullock County,3074,26980
2008,AL,Butler County,4415,31449
2008,AL,Calhoun County,19441,39997
2008,AL,Chambers County,6320,35614
2008,AL,Cherokee County,4264,38028
2008,AL,Chilton County,7162,40292
2008,AL,Choctaw County,3177,30728
2008,AL,Clarke County,5334,34101
2008,AL,Clay County,2288,33032
2008,AL,Cleburne County,2167,37742
2008,AL,Coffee County,7139,43145
2008,AL,Colbert County,6861,39947
2008,AL,Conecuh County,3223,27068
2008,AL,Coosa County,1677,36050
2008,AL,Covington County,6852,33773
2008,AL,Crenshaw County,2569,34402
2008,AL,Cullman County,11909,39276
2008,AL,Dale County,6966,42867
2008,AL,Dallas County,12678,27992
2008,AL,DeKalb County,12690,35377
2008,AL,Elmore County,8171,53296
2008,AL,Escambia County,8490,32009
2008,AL,Etowah County,16923,37264
2008,AL,Fayette County,3430,34092
2008,AL,Franklin County,5918,35248
2008,AL,Geneva County,4544,32027
2008,AL,Greene County,2751,26001
2008,AL,Hale County,4417,31091
2008,AL,Henry County,3056,36453
2008,AL,Houston County,14641,42523
2008,AL,Jackson County,8895,36597
2008,AL,Jefferson County,88637,46269
2008,AL,Lamar County,2564,32424
2008,AL,Lauderdale County,14789,38592
2008,AL,Lawrence County,5068,40655
2008,AL,Lee County,19990,41770
2008,AL,Limestone County,8878,46151
2008,AL,Lowndes County,3204,30225
2008,AL,Macon County,6063,27314
2008,AL,Madison County,35200,55324
2008,AL,Marengo County,4712,32381
2008,AL,Marion County,5581,31602
2008,AL,Marshall County,15736,36981
2008,AL,Mobile County,74067,40951
2008,AL,Monroe County,4855,34072
2008,AL,Montgomery County,37511,43297
2008,AL,Morgan County,14284,46284
2008,AL,Perry County,3165,26513
2008,AL,Pickens County,4932,31053
2008,AL,Pike County,6489,32284
2008,AL,Randolph County,3807,34185
2008,AL,Russell County,11599,28855
2008,AL,St. Clair County,9745,48804
2008,AL,Shelby County,10728,71785
2008,AL,Sumter County,4249,24221
2008,AL,Talladega County,14305,35487
2008,AL,Tallapoosa County,7706,35293
2008,AL,Tuscaloosa County,29379,43744
2008,AL,Walker County,11839,36221
2008,AL,Washington County,3113,37076
2008,AL,Wilcox County,3815,23090
2008,AL,Winston County,4337,32018
2008,AK,Alaska,61871,67332
2008,AK,Aleutians East Borough,429,52786
2008,AK,Aleutians West Census Area,404,62849
2008,AK,Anchorage Borough,19638,74396
2008,AK,Bethel Census Area,3630,41755
2008,AK,Bristol Bay Borough,74,67214
2008,AK,Denali Borough,100,70720
2008,AK,Dillingham Census Area,960,50827
2008,AK,Fairbanks North Star Borough,7004,65473
2008,AK,Haines Borough,235,48299
2008,AK,Hoonah-Angoon Census Area,344,44050
2008,AK,Juneau Borough,2047,71313
2008,AK,Kenai Peninsula Borough,5380,54206
2008,AK,Ketchikan Gateway Borough,1129,58689
2008,AK,Kodiak Island Borough,1034,61525
2008,AK,Lake and Peninsula Borough,254,43687
2008,AK,Matanuska-Susitna Borough,7808,71575
2008,AK,Nome Census Area,1898,46892
2008,AK,North Slope Borough,743,72499
2008,AK,Northwest Arctic Borough,1225,57721
2008,AK,Prince of Wales-Outer Ketchikan Census Area,839,44491
2008,AK,Sitka Borough,677,61436
2008,AK,Skagway Municipality,31,61029
2008,AK,Southeast Fairbanks Census Area,887,59124
2008,AK,Valdez-Cordova Census Area,790,58946
2008,AK,Wade Hampton Census Area,2244,33033
2008,AK,Wrangell-Petersburg Census Area,573,54274
2008,AK,Yakutat Borough,86,54401
2008,AK,Yukon-Koyukuk Census Area,1410,33900
2008,AZ,Arizona,935247,51009
2008,AZ,Apache County,22913,31728
2008,AZ,Cochise County,19628,44000
2008,AZ,Coconino County,20099,47933
2008,AZ,Gila County,8224,38405
2008,AZ,Graham County,7084,40902
2008,AZ,Greenlee County,898,53654
2008,AZ,La Paz County,5162,32973
2008,AZ,Maricopa County,521208,56511
2008,AZ,Mohave County,32438,38641
2008,AZ,Navajo County,25447,39416
2008,AZ,Pima County,153040,46653
2008,AZ,Pinal County,43350,50208
2008,AZ,Santa Cruz County,7905,38490
2008,AZ,Yavapai County,27395,42311
2008,AZ,Yuma County,40456,39063
2008,AR,Arkansas,479140,38820
2008,AR,Arkansas County,3791,37295
2008,AR,Ashley County,4022,36079
2008,AR,Baxter County,6975,34666
2008,AR,Benton County,22933,51397
2008,AR,Boone County,5440,35729
2008,AR,Bradley County,2778,30621
2008,AR,Calhoun County,19441,39997
2008,AR,Carroll County,4256,33594
2008,AR,Chicot County,3417,24809
2008,AR,Clark County,4691,34327
2008,AR,Clay County,2288,33032
2008,AR,Cleburne County,2167,37742
2008,AR,Cleveland County,1684,39567
2008,AR,Columbia County,4737,35162
2008,AR,Conway County,3494,36026
2008,AR,Craighead County,15804,39989
2008,AR,Crawford County,9228,42112
2008,AR,Crittenden County,10616,35112
2008,AR,Cross County,3452,34489
2008,AR,Dallas County,12678,27992
2008,AR,Desha County,3884,27555
2008,AR,Drew County,3674,34919
2008,AR,Faulkner County,16448,43553
2008,AR,Franklin County,5918,35248
2008,AR,Fulton County,2159,30364
2008,AR,Garland County,15406,38020
2008,AR,Grant County,2007,45165
2008,AR,Greene County,2751,26001
2008,AR,Hempstead County,4641,34221
2008,AR,Hot Spring County,4793,37619
2008,AR,Howard County,2933,33219
2008,AR,Independence County,5096,36019
2008,AR,Izard County,2403,30941
2008,AR,Jackson County,8895,36597
2008,AR,Jefferson County,88637,46269
2008,AR,Johnson County,4212,34307
2008,AR,Lafayette County,1923,28265
2008,AR,Lawrence County,5068,40655
2008,AR,Lee County,19990,41770
2008,AR,Lincoln County,2904,34820
2008,AR,Little River County,2329,34996
2008,AR,Logan County,3666,37034
2008,AR,Lonoke County,7538,49241
2008,AR,Madison County,35200,55324
2008,AR,Marion County,5581,31602
2008,AR,Miller County,8333,38192
2008,AR,Mississippi County,10784,34211
2008,AR,Monroe County,4855,34072
2008,AR,Montgomery County,37511,43297
2008,AR,Nevada County,1965,31432
2008,AR,Newton County,1915,29273
2008,AR,Ouachita County,5598,34370
2008,AR,Perry County,3165,26513
2008,AR,Phillips County,7420,26436
2008,AR,Pike County,6489,32284
2008,AR,Poinsett County,5777,31511
2008,AR,Polk County,3899,30994
2008,AR,Pope County,8940,40728
2008,AR,Prairie County,1526,34703
2008,AR,Pulaski County,60677,45215
2008,AR,Randolph County,3807,34185
2008,AR,St. Francis County,7433,28442
2008,AR,Saline County,9265,50133
2008,AR,Scott County,2200,33458
2008,AR,Searcy County,1931,25547
2008,AR,Sebastian County,20814,39573
2008,AR,Sevier County,3639,32062
2008,AR,Sharp County,3474,31801
2008,AR,Stone County,2318,28724
2008,AR,Union County,8340,38616
2008,AR,Van Buren County,2967,35155
2008,AR,Washington County,3113,37076
2008,AR,White County,11857,39283
2008,AR,Woodruff County,1974,26185
2008,AR,Yell County,3788,36459
2008,CA,California,4781201,61017
2008,CA,Alameda County,150203,70217
2008,CA,Alpine County,165,49320
2008,CA,Amador County,3333,53951
2008,CA,Butte County,44569,40308
2008,CA,Calaveras County,5336,52850
2008,CA,Colusa County,2816,44622
2008,CA,Contra Costa County,96183,78469
2008,CA,Del Norte County,5930,36729
2008,CA,El Dorado County,13692,67019
2008,CA,Fresno County,197265,43534
2008,CA,Glenn County,4713,39641
2008,CA,Humboldt County,24794,39627
2008,CA,Imperial County,32833,36894
2008,CA,Inyo County,1964,47197
2008,CA,Kern County,156128,44716
2008,CA,Kings County,22566,48614
2008,CA,Lake County,11462,38926
2008,CA,Lassen County,5135,47333
2008,CA,Los Angeles County,1482051,55452
2008,CA,Madera County,25275,46066
2008,CA,Marin County,17007,89909
2008,CA,Mariposa County,2388,44419
2008,CA,Mendocino County,15032,43134
2008,CA,Merced County,52005,42629
2008,CA,Modoc County,1552,35319
2008,CA,Mono County,1224,55798
2008,CA,Monterey County,49360,58822
2008,CA,Napa County,11511,64829
2008,CA,Nevada County,1965,31432
2008,CA,Orange County,294758,74862
2008,CA,Placer County,22873,75029
2008,CA,Plumas County,2408,48770
2008,CA,Riverside County,260109,57590
2008,CA,Sacramento County,182573,56882
2008,CA,San Benito County,5628,64646
2008,CA,San Bernardino County,288756,54768
2008,CA,San Diego County,364576,62820
2008,CA,San Francisco County,89423,73127
2008,CA,San Joaquin County,108919,54350
2008,CA,San Luis Obispo County,30243,60088
2008,CA,San Mateo County,45990,84879
2008,CA,Santa Barbara County,49422,60645
2008,CA,Santa Clara County,131334,88525
2008,CA,Santa Cruz County,7905,38490
2008,CA,Shasta County,31309,42362
2008,CA,Sierra County,409,44282
2008,CA,Siskiyou County,7182,36823
2008,CA,Solano County,35393,70173
2008,CA,Sonoma County,47726,62314
2008,CA,Stanislaus County,72561,50094
2008,CA,Sutter County,14048,49146
2008,CA,Tehama County,10009,38160
2008,CA,Trinity County,2808,34726
2008,CA,Tulare County,90369,44383
2008,CA,Tuolumne County,6350,49151
2008,CA,Ventura County,68486,76190
2008,CA,Yolo County,27807,57877
2008,CA,Yuba County,11931,46715
2008,CO,Colorado,540845,57184
2008,CO,Adams County,51042,56601
2008,CO,Alamosa County,3097,34681
2008,CO,Arapahoe County,53625,59320
2008,CO,Archuleta County,1424,51058
2008,CO,Baca County,661,31963
2008,CO,Bent County,1291,33187
2008,CO,Boulder County,29232,66760
2008,CO,Broomfield County,2745,77855
2008,CO,Chaffee County,1854,45916
2008,CO,Cheyenne County,206,46017
2008,CO,Clear Creek County,657,57227
2008,CO,Conejos County,1701,30747
2008,CO,Costilla County,801,25208
2008,CO,Crowley County,1447,31603
2008,CO,Custer County,469,50660
2008,CO,Delta County,3640,43621
2008,CO,Denver County,105987,46305
2008,CO,Dolores County,233,43760
2008,CO,Douglas County,8708,100493
2008,CO,Eagle County,3533,73482
2008,CO,Elbert County,1258,75990
2008,CO,El Paso County,61423,59061
2008,CO,Fremont County,5636,39155
2008,CO,Garfield County,4041,67063
2008,CO,Gilpin County,317,62332
2008,CO,Grand County,945,58895
2008,CO,Gunnison County,1717,46972
2008,CO,Hinsdale County,61,50692
2008,CO,Huerfano County,1603,31410
2008,CO,Jackson County,8895,36597
2008,CO,Jefferson County,88637,46269
2008,CO,Kiowa County,159,38581
2008,CO,Kit Carson County,995,39997
2008,CO,Lake County,11462,38926
2008,CO,La Plata County,5295,56427
2008,CO,Larimer County,33125,56701
2008,CO,Las Animas County,2559,38876
2008,CO,Lincoln County,2904,34820
2008,CO,Logan County,3666,37034
2008,CO,Mesa County,14876,54337
2008,CO,Mineral County,100,46394
2008,CO,Moffat County,1303,56427
2008,CO,Montezuma County,4068,44860
2008,CO,Montrose County,4766,45817
2008,CO,Morgan County,14284,46284
2008,CO,Otero County,4050,33234
2008,CO,Ouray County,345,59725
2008,CO,Park County,1390,64471
2008,CO,Phillips County,7420,26436
2008,CO,Pitkin County,772,72088
2008,CO,Prowers County,2454,35730
2008,CO,Pueblo County,25632,42005
2008,CO,Rio Blanco County,499,57856
2008,CO,Rio Grande County,1763,37353
2008,CO,Routt County,1308,63085
2008,CO,Saguache County,2098,33198
2008,CO,San Juan County,68,40252
2008,CO,San Miguel County,613,61074
2008,CO,Sedgwick County,272,35350
2008,CO,Summit County,1810,64813
2008,CO,Teller County,1570,58457
2008,CO,Washington County,3113,37076
2008,CO,Weld County,29374,55845
2008,CO,Yuma County,40456,39063
2008,CT,Connecticut,308479,68294
2008,CT,Fairfield County,71553,84250
2008,CT,Hartford County,88314,64045
2008,CT,Litchfield County,10399,67520
2008,CT,Middlesex County,8791,74645
2008,CT,New Haven County,89679,61459
2008,CT,New London County,17431,67484
2008,CT,Tolland County,9076,75251
2008,CT,Windham County,13235,54027
2008,DE,Delaware,87977,58380
2008,DE,Kent County,16237,55179
2008,DE,New Castle County,49595,63301
2008,DE,Sussex County,22146,47727
2008,DC,District of Columbia,95232,58553
2008,DC,District of Columbia,95232,58553
2008,FL,Florida,2375225,47802
2008,FL,Alachua County,45946,42980
2008,FL,Baker County,3628,48443
2008,FL,Bay County,19051,45655
2008,FL,Bradford County,4649,41154
2008,FL,Brevard County,56466,49473
2008,FL,Broward County,208162,51594
2008,FL,Calhoun County,19441,39997
2008,FL,Charlotte County,15200,46378
2008,FL,Citrus County,22058,38476
2008,FL,Clay County,2288,33032
2008,FL,Collier County,31866,61379
2008,FL,Columbia County,4737,35162
2008,FL,DeSoto County,7095,37478
2008,FL,Dixie County,3083,31443
2008,FL,Duval County,101194,50660
2008,FL,Escambia County,8490,32009
2008,FL,Flagler County,8882,49014
2008,FL,Franklin County,5918,35248
2008,FL,Gadsden County,11681,34316
2008,FL,Gilchrist County,2662,37120
2008,FL,Glades County,2208,39251
2008,FL,Gulf County,2590,38632
2008,FL,Hamilton County,3302,32444
2008,FL,Hardee County,6161,34385
2008,FL,Hendry County,8984,38771
2008,FL,Hernando County,21034,39552
2008,FL,Highlands County,16494,33703
2008,FL,Hillsborough County,161731,49762
2008,FL,Holmes County,3678,33251
2008,FL,Indian River County,16101,48267
2008,FL,Jackson County,8895,36597
2008,FL,Jefferson County,88637,46269
2008,FL,Lafayette County,1923,28265
2008,FL,Lake County,11462,38926
2008,FL,Lee County,19990,41770
2008,FL,Leon County,46763,47318
2008,FL,Levy County,6894,35267
2008,FL,Liberty County,1361,38608
2008,FL,Madison County,35200,55324
